"","pid","hid","sex","mastat","age","qfachi","lknbrd","paygu","region","wave","N","pay_lag","paych"
"5850",13232312,2328399,1,1,45,5,1,3083.33325195312,4,2,2,3000,83.333251953125
"5851",13232347,1269399,2,1,42,7,1,NA,4,1,2,NA,NA
"5852",13232347,2328399,2,1,43,7,1,NA,4,2,2,NA,NA
"5853",13233432,1269488,2,2,37,3,1,1208.33337402344,4,1,2,NA,NA
"5854",13233432,2328674,2,4,38,3,1,1256.03833007812,4,2,2,1208.33337402344,47.7049560546875
"5855",13234552,1269577,2,3,62,7,1,NA,4,1,2,NA,NA
"5856",13234552,2328747,2,3,63,7,1,NA,4,2,2,NA,NA
"5857",13235672,1269666,2,3,83,7,1,NA,4,1,2,NA,NA
"5858",13235672,2328828,2,3,83,7,1,NA,4,2,2,NA,NA
"5859",13236792,1269763,1,1,32,6,1,NA,4,1,2,NA,NA
"5860",13236792,2328895,1,1,33,6,1,NA,4,2,2,NA,NA
"5861",13236822,1269763,2,1,32,5,2,NA,4,1,2,NA,NA
"5862",13236822,2328895,2,1,33,5,1,NA,4,2,2,NA,NA
"5863",13237918,1269852,1,1,38,4,1,1200.923828125,4,1,2,NA,NA
"5864",13237918,2329247,1,1,39,4,1,1700.30798339844,4,2,2,1200.923828125,499.384155273438
"5865",13237942,1269852,2,1,32,6,1,238.33332824707,4,1,2,NA,NA
"5866",13237942,2329247,2,1,33,6,1,263.100677490234,4,2,2,238.33332824707,24.7673492431641
"5867",13239031,1269941,2,1,34,7,1,NA,4,1,2,NA,NA
"5868",13239031,2329549,2,1,35,5,1,303.333343505859,4,2,2,NA,NA
"5869",13239066,1269941,1,1,34,4,1,1401.07775878906,4,1,2,NA,NA
"5870",13239066,2329549,1,1,35,4,1,1749.345703125,4,2,2,1401.07775878906,348.267944335938
"5871",13240153,1270036,1,1,34,7,1,1170,4,1,2,NA,NA
"5872",13240153,2329824,1,1,35,7,1,1226.33337402344,4,2,2,1170,56.3333740234375
"5873",13240188,1270036,2,1,33,5,1,270.207855224609,4,1,2,NA,NA
"5874",13240188,2329824,2,1,34,5,1,330.920166015625,4,2,2,270.207855224609,60.7123107910156
"5875",13241273,1270133,1,1,46,7,1,1170,4,1,2,NA,NA
"5876",13241273,2330105,1,1,47,7,1,1170,4,2,2,1170,0
"5877",13241303,1270133,2,1,45,7,1,NA,4,1,2,NA,NA
"5878",13241303,2330105,2,1,46,7,1,NA,4,2,2,NA,NA
"5879",13241338,1270133,2,6,24,5,1,278.214019775391,4,1,2,NA,NA
"5880",13241338,2330105,2,6,25,5,1,303.333343505859,4,2,2,278.214019775391,25.1193237304688
"5881",13241362,1270133,1,6,22,5,1,216.66667175293,4,1,2,NA,NA
"5882",13241362,2330105,1,6,23,5,1,NA,4,2,2,216.66667175293,NA
"5883",13242393,1270222,1,1,47,7,1,1301.00073242188,4,1,2,NA,NA
"5884",13242393,2330458,1,1,48,7,1,1326.02001953125,4,2,2,1301.00073242188,25.019287109375
"5885",13242423,1270222,2,1,45,5,1,800.615844726562,4,1,2,NA,NA
"5886",13242423,2330458,2,1,46,5,1,1000.76983642578,4,2,2,800.615844726562,200.153991699219
"5887",13242458,1270222,1,6,20,4,1,532.409545898438,4,1,2,NA,NA
"5888",13242458,2330458,1,6,21,4,1,618.902282714844,4,2,2,532.409545898438,86.4927368164062
"5889",13243519,1270311,1,6,77,5,1,NA,4,1,2,NA,NA
"5890",13243519,2330679,1,6,78,5,1,NA,4,2,2,NA,NA
"5891",13244639,1270419,1,1,51,5,1,1300,4,1,2,NA,NA
"5892",13244639,2330741,1,1,52,5,1,1012.98522949219,4,2,2,1300,-287.014770507812
"5893",13244663,1270419,2,1,48,5,1,470.36181640625,4,1,2,NA,NA
"5894",13244663,2330741,2,1,49,5,1,NA,4,2,2,470.36181640625,NA
"5895",13244698,1270419,1,6,23,6,1,98.0754470825195,4,1,2,NA,NA
"5896",13244698,2330741,1,6,24,4,1,99.2697296142578,4,2,2,98.0754470825195,1.19428253173828
"5897",13245759,1270508,1,1,30,NA,NA,NA,4,1,2,NA,NA
"5898",13245759,2330954,1,1,31,5,1,1516.66662597656,4,2,2,NA,NA
"5899",13245783,1270508,2,1,27,5,1,160.33332824707,4,1,2,NA,NA
"5900",13245783,2330954,2,1,28,5,1,108.333335876465,4,2,2,160.33332824707,-51.9999923706055
"5901",13249118,1270788,1,1,49,5,1,2201.69360351562,4,1,2,NA,NA
"5902",13249118,2331241,1,1,50,5,1,2500,4,2,2,2201.69360351562,298.306396484375
"5903",13249142,1270788,2,1,48,7,2,NA,4,1,2,NA,NA
"5904",13249142,2331241,2,1,49,7,1,NA,4,2,2,NA,NA
"5905",13250221,1270877,2,1,64,7,1,NA,4,1,2,NA,NA
"5906",13250221,2331381,2,1,64,7,1,NA,4,2,2,NA,NA
"5907",13250256,1270877,1,1,63,7,1,632.666687011719,4,1,2,NA,NA
"5908",13250256,2331381,1,1,64,NA,NA,NA,4,2,2,632.666687011719,NA
"5909",13251341,1270966,1,1,46,4,1,1287.99084472656,4,1,2,NA,NA
"5910",13251341,2331527,1,1,47,4,1,1290.99304199219,4,2,2,1287.99084472656,3.002197265625
"5911",13251376,1270966,2,1,45,5,1,515.666687011719,4,1,2,NA,NA
"5912",13251376,2331527,2,1,46,5,1,507,4,2,2,515.666687011719,-8.66668701171875
"5913",13252461,1271067,1,3,78,7,1,NA,4,1,2,NA,NA
"5914",13252461,2331667,1,3,79,7,1,NA,4,2,2,NA,NA
"5915",13253581,1271156,2,4,30,5,1,NA,4,1,2,NA,NA
"5916",13253581,2331748,2,4,31,5,1,NA,4,2,2,NA,NA
"5917",13256947,1271431,2,1,81,7,1,NA,4,1,2,NA,NA
"5918",13256947,2331896,2,1,82,7,1,NA,4,2,2,NA,NA
"5919",13256971,1271431,1,1,62,4,1,1126.66662597656,4,1,2,NA,NA
"5920",13256971,2331896,1,1,63,4,1,NA,4,2,2,1126.66662597656,NA
"5921",13258079,1271539,1,1,26,7,1,1321.01623535156,4,1,2,NA,NA
"5922",13258079,2332035,1,1,27,7,1,1401.07775878906,4,2,2,1321.01623535156,80.0615234375
"5923",13258109,1271539,2,1,23,5,1,NA,4,1,2,NA,NA
"5924",13258109,2332035,2,1,24,5,1,NA,4,2,2,NA,NA
"5925",13259199,1271628,1,3,83,7,1,NA,4,1,2,NA,NA
"5926",13259199,2332248,1,3,84,7,1,NA,4,2,2,NA,NA
"5927",13262548,1271903,2,2,19,5,1,1131.87072753906,4,1,2,NA,NA
"5928",13262548,2332396,2,6,20,5,1,2488.91455078125,4,2,2,1131.87072753906,1357.04382324219
"5929",13263293,1271962,1,2,23,5,1,1040,4,1,2,NA,NA
"5930",13263293,2332531,1,2,24,5,1,1040,4,2,2,1040,0
"5931",13263323,1271962,2,2,23,2,1,666.5126953125,4,1,2,NA,NA
"5932",13263323,2332531,2,2,24,2,1,916.705200195312,4,2,2,666.5126953125,250.192504882812
"5933",13267027,1272276,1,6,22,2,1,850.654357910156,4,1,2,NA,NA
"5934",13267027,2332671,1,6,22,2,1,1020.83331298828,4,2,2,850.654357910156,170.178955078125
"5935",13268147,1272373,2,3,81,7,1,NA,4,1,2,NA,NA
"5936",13268147,2332744,2,3,82,7,1,NA,4,2,2,NA,NA
"5937",13269267,1272462,2,6,30,2,1,713.405395507812,4,1,2,NA,NA
"5938",13269267,2332957,2,6,32,NA,NA,NA,3,2,2,713.405395507812,NA
"5939",13269291,1272462,2,6,22,2,1,520,4,1,2,NA,NA
"5940",13269291,2332817,2,6,23,2,1,968.745178222656,3,2,2,520,448.745178222656
"5941",13269321,1272462,1,6,25,4,1,2201.69360351562,4,1,2,NA,NA
"5942",13269321,2333023,1,6,26,4,1,2176.67431640625,1,2,2,2201.69360351562,-25.019287109375
"5943",13269356,1272462,1,6,24,2,1,440.338714599609,4,1,2,NA,NA
"5944",13269356,2332884,1,6,25,2,1,726.558898925781,4,2,2,440.338714599609,286.220184326172
"5945",13270389,1272551,1,3,62,7,1,NA,4,1,2,NA,NA
"5946",13270389,2333104,1,3,63,NA,NA,NA,4,2,2,NA,NA
"5947",13270419,1272551,2,1,35,7,1,NA,4,1,2,NA,NA
"5948",13270419,2333104,2,1,36,7,1,NA,4,2,2,NA,NA
"5949",13271504,1272659,2,1,63,7,1,NA,4,1,2,NA,NA
"5950",13271504,2333317,2,1,64,7,1,NA,4,2,2,NA,NA
"5951",13271539,1272659,1,1,62,2,1,NA,4,1,2,NA,NA
"5952",13271539,2333317,1,1,63,2,1,NA,4,2,2,NA,NA
"5953",13274899,1272926,2,2,27,5,1,NA,4,1,2,NA,NA
"5954",13274899,2333457,2,6,27,5,1,NA,4,2,2,NA,NA
"5955",13276352,1273051,1,4,60,5,1,NA,4,1,2,NA,NA
"5956",13276352,2333619,1,4,62,5,1,NA,4,2,2,NA,NA
"5957",13278223,1273213,2,4,51,3,1,117,4,1,2,NA,NA
"5958",13278223,2333686,2,2,52,3,1,117,4,2,2,117,0
"5959",13278258,1273213,2,6,17,5,1,NA,4,1,2,NA,NA
"5960",13278258,2333686,2,6,18,4,1,NA,4,2,2,NA,NA
"5961",13279343,1273302,2,3,81,7,1,NA,4,1,2,NA,NA
"5962",13279343,2333821,2,3,82,7,1,NA,4,2,2,NA,NA
"5963",13280457,1273396,1,6,44,4,1,NA,4,1,2,NA,NA
"5964",13280457,2333899,1,6,45,4,1,433.333343505859,4,2,2,NA,NA
"5965",13282697,1273582,1,1,58,7,1,NA,4,1,2,NA,NA
"5966",13282697,2334038,1,1,59,7,1,NA,4,2,2,NA,NA
"5967",13282727,1273582,2,1,53,5,1,407.313323974609,4,1,2,NA,NA
"5968",13282727,2334038,2,1,54,5,1,423.325653076172,4,2,2,407.313323974609,16.0123291015625
"5969",13283847,1273671,2,1,44,5,1,1732.09130859375,4,1,2,NA,NA
"5970",13283847,2334186,2,1,45,5,2,1665.28100585938,4,2,2,1732.09130859375,-66.810302734375
"5971",13286056,1273868,1,1,46,3,1,NA,4,1,2,NA,NA
"5972",13286056,2334895,1,1,47,3,1,NA,4,2,2,NA,NA
"5973",13286099,1273868,2,1,44,7,1,NA,4,1,2,NA,NA
"5974",13286099,2334895,2,1,45,7,1,NA,4,2,2,NA,NA
"5975",13286129,1273868,1,6,17,5,1,26,4,1,2,NA,NA
"5976",13286129,2334895,1,6,18,4,1,NA,4,2,2,26,NA
"5977",13287176,1273957,2,6,76,7,1,NA,4,1,2,NA,NA
"5978",13287176,2335174,2,6,77,7,1,NA,4,2,2,NA,NA
"5979",13288296,1274058,1,1,62,5,1,NA,4,1,2,NA,NA
"5980",13288296,2335247,1,1,63,5,1,NA,4,2,2,NA,NA
"5981",13288326,1274058,2,1,58,NA,NA,NA,4,1,2,NA,NA
"5982",13288326,2335247,2,1,59,NA,NA,NA,4,2,2,NA,NA
"5983",13289411,1274147,2,2,41,7,1,533,4,1,2,NA,NA
"5984",13289411,2335468,2,2,41,7,1,728,4,2,2,533,195
"5985",13289446,1274147,1,2,33,7,1,554.666687011719,4,1,2,NA,NA
"5986",13289446,2335468,1,2,34,7,1,554.666687011719,4,2,2,554.666687011719,0
"5987",13292773,1274422,2,4,81,7,1,NA,4,1,2,NA,NA
"5988",13292773,2335611,2,4,82,7,1,NA,4,2,2,NA,NA
"5989",13292803,1274422,2,6,85,NA,NA,NA,4,1,2,NA,NA
"5990",13292803,2335611,2,6,86,NA,NA,NA,4,2,2,NA,NA
"5991",13296132,1274708,2,1,56,7,1,451.347198486328,4,1,2,NA,NA
"5992",13296132,2335751,2,1,57,7,1,617.474975585938,4,2,2,451.347198486328,166.127777099609
"5993",13296167,1274708,1,1,56,7,1,1408.33337402344,4,1,2,NA,NA
"5994",13296167,2335751,1,1,57,7,1,1711.66662597656,4,2,2,1408.33337402344,303.333251953125
"5995",13297252,1274791,2,3,77,7,1,NA,4,1,2,NA,NA
"5996",13297252,2335891,2,3,78,7,1,NA,4,2,2,NA,NA
"5997",13302841,1275267,2,2,44,7,2,NA,4,1,2,NA,NA
"5998",13302841,2335964,2,2,46,7,1,NA,4,2,2,NA,NA
"5999",13302876,1275267,1,2,66,7,1,NA,4,1,2,NA,NA
"6000",13302876,2335964,1,2,67,7,1,NA,4,2,2,NA,NA
"6001",13304712,1275429,2,6,21,7,1,NA,4,1,2,NA,NA
"6002",13304712,2336251,2,6,22,7,1,1040,4,2,2,NA,NA
"6003",13305093,1275453,2,6,75,5,1,NA,4,1,2,NA,NA
"6004",13305093,2336324,2,6,76,5,1,NA,4,2,2,NA,NA
"6005",13305468,1275488,1,1,82,7,1,NA,4,1,2,NA,NA
"6006",13305468,2336391,1,1,83,7,1,NA,4,2,2,NA,NA
"6007",13305492,1275488,2,1,81,7,1,NA,4,1,2,NA,NA
"6008",13305492,2336391,2,1,82,7,1,NA,4,2,2,NA,NA
"6009",13306219,1275542,1,1,34,6,1,1870.43884277344,4,1,2,NA,NA
"6010",13306219,2336537,1,1,35,6,1,1759.35913085938,4,2,2,1870.43884277344,-111.079711914062
"6011",13306243,1275542,2,1,30,6,1,NA,4,1,2,NA,NA
"6012",13306243,2336537,2,1,31,6,1,NA,4,2,2,NA,NA
"6013",13307339,1275631,2,3,62,3,1,108.333335876465,4,1,2,NA,NA
"6014",13307339,2336901,2,3,63,3,1,86.6666641235352,4,2,2,108.333335876465,-21.6666717529297
"6015",13314041,1276204,1,1,48,5,1,NA,4,1,2,NA,NA
"6016",13314041,2336979,1,1,49,NA,NA,NA,4,2,2,NA,NA
"6017",13314076,1276204,2,1,46,7,1,NA,4,1,2,NA,NA
"6018",13314076,2336979,2,1,47,7,1,NA,4,2,2,NA,NA
"6019",13315161,1276298,1,3,86,7,1,NA,4,1,2,NA,NA
"6020",13315161,2337118,1,4,87,7,1,NA,4,2,2,NA,NA
"6021",13316281,1276387,1,1,66,4,1,NA,4,1,2,NA,NA
"6022",13316281,2337185,1,1,67,4,1,NA,4,2,2,NA,NA
"6023",13316311,1276387,2,1,64,7,1,NA,4,1,2,NA,NA
"6024",13316311,2337185,2,1,65,7,1,NA,4,2,2,NA,NA
"6025",13317407,1276476,1,1,46,5,1,650,4,1,2,NA,NA
"6026",13317407,2337339,1,1,47,5,1,NA,4,2,2,650,NA
"6027",13317431,1276476,2,1,42,3,1,1401.07775878906,4,1,2,NA,NA
"6028",13317431,2337339,2,1,43,3,1,1431.10083007812,4,2,2,1401.07775878906,30.0230712890625
"6029",13318527,1276573,1,1,45,4,1,3302.54052734375,4,1,2,NA,NA
"6030",13318527,2337479,1,1,46,4,1,3802.92529296875,4,2,2,3302.54052734375,500.384765625
"6031",13318551,1276573,2,1,39,5,1,696.535827636719,4,1,2,NA,NA
"6032",13318551,2337479,2,1,40,5,1,750.577392578125,4,2,2,696.535827636719,54.0415649414062
"6033",13320769,1276751,2,3,70,7,1,NA,4,1,2,NA,NA
"6034",13320769,2337754,2,3,71,7,1,NA,4,2,2,NA,NA
"6035",13321889,1276859,2,4,52,7,1,426.327941894531,4,1,2,NA,NA
"6036",13321889,2337827,2,4,53,7,1,438.337188720703,4,2,2,426.327941894531,12.0092468261719
"6037",13321919,1276859,1,6,26,5,1,NA,4,1,2,NA,NA
"6038",13321919,2337894,1,6,27,5,1,NA,4,2,2,NA,NA
"6039",13324128,1277049,1,1,58,3,1,NA,4,1,2,NA,NA
"6040",13324128,2337967,1,1,59,3,1,NA,4,2,2,NA,NA
"6041",13324152,1277049,2,1,47,5,1,216.66667175293,4,1,2,NA,NA
"6042",13324152,2337967,2,1,48,5,1,NA,4,2,2,216.66667175293,NA
"6043",13325248,1277138,1,6,29,5,1,NA,4,1,2,NA,NA
"6044",13325248,2338106,1,6,30,5,1,NA,4,2,2,NA,NA
"6045",13326368,1277227,1,1,79,5,1,NA,4,1,2,NA,NA
"6046",13326368,2338173,1,1,80,5,1,NA,4,2,2,NA,NA
"6047",13326392,1277227,2,1,78,7,1,NA,4,1,2,NA,NA
"6048",13326392,2338173,2,1,79,7,1,NA,4,2,2,NA,NA
"6049",13329723,1277502,2,3,65,7,1,NA,4,1,2,NA,NA
"6050",13329723,2338319,2,3,66,7,1,NA,4,2,2,NA,NA
"6051",13330837,1277596,1,1,69,5,1,NA,4,1,2,NA,NA
"6052",13330837,2338386,1,1,70,5,1,NA,4,2,2,NA,NA
"6053",13330861,1277596,2,1,57,5,1,NA,4,1,2,NA,NA
"6054",13330861,2338386,2,1,58,5,1,NA,4,2,2,NA,NA
"6055",13333089,1277782,2,6,66,7,1,199.33332824707,4,1,2,NA,NA
"6056",13333089,2338521,2,6,67,7,1,NA,4,2,2,199.33332824707,NA
"6057",13337556,1278169,2,3,74,7,1,NA,4,1,2,NA,NA
"6058",13337556,2338599,2,3,74,7,1,NA,4,2,2,NA,NA
"6059",13338676,1278258,1,3,63,7,1,NA,4,1,2,NA,NA
"6060",13338676,2338661,1,3,64,7,1,NA,4,2,2,NA,NA
"6061",13338706,1278258,1,6,32,5,1,771.333312988281,4,1,2,NA,NA
"6062",13338706,2338661,1,6,33,5,1,917.705932617188,4,2,2,771.333312988281,146.372619628906
"6063",13338749,1278258,2,6,30,4,1,563.333312988281,4,1,2,NA,NA
"6064",13338749,2338661,2,6,31,4,1,650,4,2,2,563.333312988281,86.6666870117188
"6065",13339796,1278347,1,2,35,7,1,NA,4,1,2,NA,NA
"6066",13339796,2338874,1,2,35,7,1,1125.86608886719,4,2,2,NA,NA
"6067",13339826,1278347,2,2,28,4,1,762.666687011719,4,1,2,NA,NA
"6068",13339826,2338874,2,2,29,4,1,979.333312988281,4,2,2,762.666687011719,216.666625976562
"6069",13340913,1278436,1,1,52,5,1,NA,4,1,2,NA,NA
"6070",13340913,2339013,1,1,53,5,1,NA,4,2,2,NA,NA
"6071",13340948,1278436,2,1,52,7,1,NA,4,1,2,NA,NA
"6072",13340948,2339013,2,1,53,7,1,NA,4,2,2,NA,NA
"6073",13340972,1278436,1,6,20,5,1,850.654357910156,4,1,2,NA,NA
"6074",13340972,2339013,1,6,21,5,1,935.719787597656,4,2,2,850.654357910156,85.0654296875
"6075",13342037,1278533,2,4,31,5,1,104,4,1,2,NA,NA
"6076",13342037,2339234,2,4,32,5,1,NA,4,2,2,104,NA
"6077",13343157,1278622,1,3,74,7,1,NA,4,1,2,NA,NA
"6078",13343157,2339447,1,3,75,7,1,NA,4,2,2,NA,NA
"6079",13344277,1278711,2,1,40,7,1,277.333343505859,4,1,2,NA,NA
"6080",13344277,2339528,2,1,41,7,1,260,4,2,2,277.333343505859,-17.3333435058594
"6081",13344307,1278711,1,1,44,4,1,1261.97082519531,4,1,2,NA,NA
"6082",13344307,2339528,1,1,45,4,1,1601.23168945312,4,2,2,1261.97082519531,339.260864257812
"6083",13347632,1278991,1,2,22,6,1,1473.33337402344,4,1,2,NA,NA
"6084",13347632,2339811,1,1,23,6,1,1516.66662597656,4,2,2,1473.33337402344,43.333251953125
"6085",13347667,1278991,2,2,21,4,1,702,4,1,2,NA,NA
"6086",13347667,2339811,2,1,22,4,1,762.666687011719,4,2,2,702,60.6666870117188
"6087",13348752,1279092,2,3,59,7,NA,NA,4,1,2,NA,NA
"6088",13348752,2339951,2,3,60,7,2,NA,4,2,2,NA,NA
"6089",13348787,1279092,1,3,81,NA,NA,NA,4,1,2,NA,NA
"6090",13348787,2339951,1,3,82,NA,NA,NA,4,2,2,NA,NA
"6091",13349872,1279181,1,1,50,4,1,931.666687011719,4,1,2,NA,NA
"6092",13349872,2340119,1,1,51,4,1,810.333312988281,4,2,2,931.666687011719,-121.333374023438
"6093",13349902,1279181,2,1,47,3,1,1435.10400390625,4,1,2,NA,NA
"6094",13349902,2340119,2,1,48,3,1,1571.20861816406,4,2,2,1435.10400390625,136.104614257812
"6095",13349937,1279181,2,6,21,5,1,612.630798339844,4,1,2,NA,NA
"6096",13349937,2340119,2,6,22,5,1,613.471923828125,4,2,2,612.630798339844,0.84112548828125
"6097",13352113,1279378,2,3,60,7,1,NA,4,1,2,NA,NA
"6098",13352113,2340321,2,3,61,7,1,NA,4,2,2,NA,NA
"6099",13353233,1279467,2,1,54,7,1,NA,4,1,2,NA,NA
"6100",13353233,2340399,2,1,55,7,1,NA,4,2,2,NA,NA
"6101",13353268,1279467,1,1,60,7,1,NA,4,1,2,NA,NA
"6102",13353268,2340399,1,1,61,7,1,NA,4,2,2,NA,NA
"6103",13354353,1279556,1,4,49,7,1,NA,4,1,2,NA,NA
"6104",13354353,2340534,1,4,50,7,1,NA,4,2,2,NA,NA
"6105",13355473,1279653,2,2,42,7,1,400.307922363281,4,1,2,NA,NA
"6106",13355473,2340607,2,2,43,7,1,125.096229553223,4,2,2,400.307922363281,-275.211692810059
"6107",13355503,1279653,1,2,45,7,2,NA,4,1,2,NA,NA
"6108",13355503,2340607,1,2,46,7,1,NA,4,2,2,NA,NA
"6109",13355538,1279653,1,6,24,5,1,NA,4,1,2,NA,NA
"6110",13355538,2340674,1,2,25,5,1,NA,4,2,2,NA,NA
"6111",13355562,1279653,1,6,25,5,1,793,4,1,2,NA,NA
"6112",13355562,2340607,1,6,26,5,1,723.666687011719,4,2,2,793,-69.3333129882812
"6113",13355597,1279653,1,6,19,7,1,650.500366210938,4,1,2,NA,NA
"6114",13355597,2340607,1,6,20,7,1,622.478820800781,4,2,2,650.500366210938,-28.0215454101562
"6115",13357719,1279831,1,2,34,NA,NA,NA,4,1,2,NA,NA
"6116",13357719,2340968,1,2,35,1,1,2501.92456054688,4,2,2,NA,NA
"6117",13357743,1279831,2,2,28,4,2,1668.28332519531,4,1,2,NA,NA
"6118",13357743,2340968,2,2,29,4,1,1883.34008789062,4,2,2,1668.28332519531,215.056762695312
"6119",13358839,1279939,1,1,41,4,1,2301.77075195312,4,1,2,NA,NA
"6120",13358839,2341107,1,1,42,4,1,3202.46337890625,4,2,2,2301.77075195312,900.692626953125
"6121",13358863,1279939,2,1,40,4,1,234,4,1,2,NA,NA
"6122",13358863,2341107,2,1,41,4,1,216.66667175293,4,2,2,234,-17.3333282470703
"6123",13361066,1280112,1,1,40,4,1,1651.27026367188,4,1,2,NA,NA
"6124",13361066,2341395,1,1,41,4,1,1736.33569335938,4,2,2,1651.27026367188,85.0654296875
"6125",13361104,1280112,2,1,33,5,2,700.538879394531,4,1,2,NA,NA
"6126",13361104,2341395,2,1,34,5,1,NA,4,2,2,700.538879394531,NA
"6127",13363301,1280309,1,1,38,4,1,2017.55200195312,4,1,2,NA,NA
"6128",13363301,2341689,1,1,39,4,1,2201.69360351562,4,2,2,2017.55200195312,184.1416015625
"6129",13363336,1280309,2,1,37,7,1,NA,4,1,2,NA,NA
"6130",13363336,2341689,2,1,38,7,1,NA,4,2,2,NA,NA
"6131",13364421,1280392,1,1,31,2,1,2001.53967285156,4,1,2,NA,NA
"6132",13364421,2341891,1,1,32,2,1,1767.35949707031,4,2,2,2001.53967285156,-234.18017578125
"6133",13364456,1280392,2,1,29,2,1,430.331024169922,4,1,2,NA,NA
"6134",13364456,2341891,2,1,29,2,1,NA,4,2,2,430.331024169922,NA
"6135",13366661,1280589,2,3,50,2,1,701.539672851562,4,1,2,NA,NA
"6136",13366661,2342324,2,3,51,2,1,740.569702148438,4,2,2,701.539672851562,39.030029296875
"6137",13368907,1280767,1,1,70,3,1,NA,4,1,2,NA,NA
"6138",13368907,2342391,1,1,71,3,1,NA,4,2,2,NA,NA
"6139",13368931,1280767,2,1,69,7,1,NA,4,1,2,NA,NA
"6140",13368931,2342391,2,1,70,7,1,NA,4,2,2,NA,NA
"6141",13370022,1280856,1,1,67,2,1,NA,4,1,2,NA,NA
"6142",13370022,2342537,1,1,68,2,1,NA,4,2,2,NA,NA
"6143",13370057,1280856,2,1,59,3,1,NA,4,1,2,NA,NA
"6144",13370057,2342537,2,1,60,3,2,NA,4,2,2,NA,NA
"6145",13371142,1280953,1,1,53,5,1,742.571228027344,4,1,2,NA,NA
"6146",13371142,2342685,1,1,54,5,1,824.634338378906,4,2,2,742.571228027344,82.0631103515625
"6147",13371177,1280953,2,1,49,7,1,104,4,1,2,NA,NA
"6148",13371177,2342685,2,1,50,7,1,NA,4,2,2,104,NA
"6149",13372262,1281046,1,1,50,4,1,1026.78991699219,4,1,2,NA,NA
"6150",13372262,2342901,1,1,51,4,1,1083.83374023438,4,2,2,1026.78991699219,57.0438232421875
"6151",13372297,1281046,2,1,49,7,1,NA,4,1,2,NA,NA
"6152",13372297,2342901,2,1,50,7,1,NA,4,2,2,NA,NA
"6153",13373382,1281143,1,3,40,5,1,3502.6943359375,4,1,2,NA,NA
"6154",13373382,2343045,1,3,41,NA,NA,NA,4,2,2,3502.6943359375,NA
"6155",13373412,1281143,2,3,73,7,1,NA,4,1,2,NA,NA
"6156",13373412,2343045,2,3,74,7,1,NA,4,2,2,NA,NA
"6157",13375628,1281321,2,2,41,5,1,216.66667175293,4,1,2,NA,NA
"6158",13375628,2343258,2,2,42,5,1,238.33332824707,4,2,2,216.66667175293,21.6666564941406
"6159",13375652,1281321,1,2,49,7,1,NA,4,1,2,NA,NA
"6160",13375652,2343258,1,2,50,7,1,NA,4,2,2,NA,NA
"6161",13376748,1281429,1,1,69,7,2,NA,4,1,2,NA,NA
"6162",13376748,2343401,1,1,70,7,2,NA,4,2,2,NA,NA
"6163",13376772,1281429,2,1,66,7,2,NA,4,1,2,NA,NA
"6164",13376772,2343401,2,1,67,7,NA,NA,4,2,2,NA,NA
"6165",13377868,1281518,2,3,77,7,1,NA,4,1,2,NA,NA
"6166",13377868,2343541,2,3,78,7,1,NA,4,2,2,NA,NA
"6167",13378988,1281607,1,1,71,5,1,NA,4,1,2,NA,NA
"6168",13378988,2343614,1,1,72,5,1,NA,4,2,2,NA,NA
"6169",13379011,1281607,2,1,66,7,1,NA,4,1,2,NA,NA
"6170",13379011,2343614,2,1,67,7,1,NA,4,2,2,NA,NA
"6171",13380109,1281704,1,1,50,7,1,676,4,1,2,NA,NA
"6172",13380109,2343754,1,1,51,7,1,806,4,2,2,676,130
"6173",13380133,1281704,2,1,44,7,1,NA,4,1,2,NA,NA
"6174",13380133,2343754,2,1,45,7,1,82.3333358764648,4,2,2,NA,NA
"6175",13380168,1281704,1,6,18,3,1,75.8333358764648,4,1,2,NA,NA
"6176",13380168,2343754,1,6,19,3,1,369.987457275391,4,2,2,75.8333358764648,294.154121398926
"6177",13381229,1281798,1,2,52,7,1,751.556579589844,4,1,2,NA,NA
"6178",13381229,2343967,1,2,53,7,1,779.599731445312,4,2,2,751.556579589844,28.0431518554688
"6179",13381253,1281798,2,2,49,1,1,NA,4,1,2,NA,NA
"6180",13381253,2343967,2,2,50,1,1,NA,4,2,2,NA,NA
"6181",13382349,1281887,2,5,40,5,1,216.66667175293,4,1,2,NA,NA
"6182",13382349,2344106,2,4,41,5,1,242.66667175293,4,2,2,216.66667175293,26
"6183",13383469,1281976,2,1,74,5,1,NA,4,1,2,NA,NA
"6184",13383469,2344246,2,1,75,5,1,NA,4,2,2,NA,NA
"6185",13383493,1281976,1,1,74,3,1,NA,4,1,2,NA,NA
"6186",13383493,2344246,1,1,75,3,1,NA,4,2,2,NA,NA
"6187",13384589,1282077,2,1,64,7,1,NA,4,1,2,NA,NA
"6188",13384589,2344386,2,1,65,7,1,NA,4,2,2,NA,NA
"6189",13384619,1282077,1,1,63,7,1,NA,4,1,2,NA,NA
"6190",13384619,2344386,1,1,64,7,1,NA,4,2,2,NA,NA
"6191",13385704,1282166,2,1,79,7,1,NA,4,1,2,NA,NA
"6192",13385704,2344521,2,1,80,7,1,NA,4,2,2,NA,NA
"6193",13385739,1282166,1,1,77,7,1,NA,4,1,2,NA,NA
"6194",13385739,2344521,1,1,78,7,1,NA,4,2,2,NA,NA
"6195",13386816,1282263,1,1,70,7,1,NA,4,1,2,NA,NA
